distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s
1683.2246977874493,361.932715,400.743054,118.81566681916856,3.1216928946969187,2.2095737989760407,12,2015.8167336638369,492.98522840100213,53.75077552513457
1688.220902697475,359.047586,396.664072,120.50488373449528,3.0643686049142227,1.8345479021161968,12,2044.475847532096,610.7665422095139,53.90003368894245
1693.2170339836653,356.195961,392.561687,122.14033686371053,3.0084887486453384,1.4337887450113198,12,2072.2228094711513,802.8382552291565,54.04729112323588
1698.2134173921643,353.369779,388.441427,123.72501771710236,2.9539869848477847,1.016913153401392,12,2099.108373196057,1161.5186380450336,54.19266980737334
1703.2101970194888,350.560976,384.308821,125.26160683527681,2.9008039931524188,0.6575492574499429,12,2125.1780165360724,1841.2071965750315,54.3362765126747
1708.2073931948833,347.762083,380.168994,126.75252868542609,2.8488860867799866,0.4468350804136087,12,2150.4728728001883,2774.348417344961,54.47820588022261
1713.2049727656429,344.969958,376.024137,128.2000016885014,2.7981838894859465,0.3507576502202978,12,2175.0305795339873,3615.462890621634,54.61854352622709
1718.2028936080965,342.183372,371.875143,129.60607341457597,2.748651445490819,0.2801953386475069,12,2198.8858756412465,4625.778135332381,54.75736815503349
1723.2011050518736,339.401109,367.722899,130.97263862162453,2.7002458733445094,0.20635927649393998,12,2222.0709074283745,6414.0472667153035,54.894752278824264
1728.199553493403,336.621951,363.568291,132.3014562978804,2.652927015014767,0.1291524312657842,12,2244.615517743626,10457.350432162093,55.03076298417123
1733.198182365542,333.844679,359.412205,133.59416302979074,2.606657181040681,0.04871079758334482,12,2266.547472776717,28271.231356900553,55.16546246154052
1738.1969307230602,331.068075,355.255529,134.8522843693312,2.561400938956804,0.03486789647009705,12,2287.8926549157445,40242.58463271354,55.29890843296938
1743.19573876124,328.290922,351.099148,136.07724653728067,2.517124865111954,0.12158305161089457,12,2308.6752613039735,11751.49133812219,55.43115470775358
1748.1945475157574,325.512001,346.943948,137.2703853211363,2.4737973757965914,0.2113293924569467,12,2328.91795480112,6880.005722762718,55.56225153154527
1753.193296894707,322.730094,342.790818,138.4329535741372,2.431388591270558,0.3039972210902465,12,2348.641991211169,4864.120831040796,55.692245852258665
1758.1919336851804,319.943984,338.640642,139.56613015002213,2.3898701315737716,0.3995885752953138,12,2367.8673708687297,3761.334946829583,55.82118180847069
1763.1904071067943,317.152452,334.494308,140.67102505329413,2.349215036225769,0.4969756889896069,12,2386.612926017996,3072.339172936082,55.94910086153078
1768.1886734863322,314.35428,330.352702,141.74868604407757,2.309397619026724,0.5795293215267554,12,2404.8964328702045,2675.208699126774,56.076042136744725
1773.1866979094004,311.548305,326.216671,142.80010388452285,2.2703933618223413,0.619759395172341,12,2422.7347006137,2538.8025514559813,56.20204266078913
1778.184488241362,308.734167,322.086473,143.82622366335406,2.2321785719512945,0.6200898650534225,12,2440.1437635452703,2574.0472852298176,56.32713838211721
1783.182076809463,305.912125,317.961916,144.8279442490082,2.194730470372449,0.6069681915809957,12,2457.138871792152,2666.452173959765,56.45136384798608
1788.1794971118259,303.082453,313.842794,145.80611699111648,2.158027304881862,0.5927878370958158,12,2473.734469281469,2767.2423969153306,56.57475176517204
1793.1767785086065,300.245426,309.728903,146.76154817514703,2.122048319346471,0.5779113915964067,12,2489.9442353854984,2875.7975682140464,56.69733300836621
1798.1739504680359,297.401317,305.620038,147.69500307337807,2.0867736572811615,0.5622848773315776,12,2505.7811536501445,2993.4375317008025,56.819136851960074
1803.1710384679268,294.5504,301.515996,148.60720807265892,2.052184332364107,0.5458964643257865,12,2521.2575478943545,3121.5081061557435,56.94019098542318
1808.168067597142,291.692951,297.416571,149.49885401644542,2.0182621484214396,0.5288718443566569,12,2536.385138910814,3260.7708402158974,57.060521706240586
1813.165062191839,288.829243,293.321558,150.0,1.9991475338673095,0.5086807421648621,12,2544.8875400394063,3412.968031230169,57.18044957651332
1818.1620428082379,285.95955,289.230754,150.0,1.9991475338673095,0.4848918196331084,12,2544.8875400394063,3580.409156881081,57.30037711130689
1823.1590303833684,283.084147,285.143953,150.0,1.9991475338673095,0.46111491569521745,12,2544.8875400394063,3765.029176064706,57.42030481311002
1828.1560425416408,280.203308,281.060952,150.0,1.9991475338673095,0.4373467506055219,12,2544.8875400394063,3969.6444725092942,57.54023310490856
1833.1530993928752,277.317306,276.981544,150.0,1.9991475338673095,0.41355189177095936,12,2544.8875400394063,4198.049013091288,57.66016246933818
