Distance,Speed,G_Long,G_Lat,Gear,Engine_RPM,Time,Fuel_Cons_Accum,Tyre_Temp_C,Throttle,Brake_Press,Radius
778.5321069420286,164.3617148665476,0.4417930602605041,0.22761737847713645,4,3000.0,23.720189091455346,1062.0224244941876,65.0,100.0,0.0,933.5162915245938
783.5627334515995,166.07196903280868,0.44002087493991393,0.18535989935484673,4,3000.0,23.829239737027432,1072.8014868138725,65.0,100.0,0.0,1170.315281562738
788.5897447151182,167.7568271971598,0.43713752880538626,0.1473384497239315,4,3000.0,23.937117555480675,1083.59182767038,65.0,100.0,0.0,1502.3471674072282
793.6128440430921,169.41277047216533,0.4334215715415782,0.11468250251048295,4,3000.0,24.043857782503153,1094.3782069959398,65.0,100.0,0.0,1968.4351850155588
798.6321167381128,171.03757655861455,0.42917390817328416,0.08700163353821283,4,3000.0,24.14950346613386,1105.1511954055711,65.0,100.0,0.0,2644.731895351716
803.6480291938906,172.6303290290339,0.42458344955095323,0.061739152217427894,4,3000.0,24.254104349086262,1115.9053171139226,65.0,100.0,0.0,3796.6409361132764
808.6611606121878,174.19085334777256,0.4197081629245178,0.03651840416431892,4,3000.0,24.35771066801185,1126.6362816282572,65.0,100.0,0.0,6535.290448536836
813.6720467770252,175.7191567868284,0.3061160423000635,0.010381711554481322,4,3000.0,24.460369880150562,1135.510693225317,65.0,100.0,0.0,23393.50272930507
818.6811195816547,176.8251024534593,0.0,0.01712868078736325,4,3000.0,24.562350095891777,1139.2671839329723,65.0,0.0,0.0,14357.866535241035
823.6886434725969,176.8251024534593,0.0,0.045926305555523975,4,3000.0,24.664298777143845,1143.0225130524257,65.0,0.0,0.0,5354.911737291451
828.6946489420853,176.8251024534593,0.0,0.07551168240581642,4,3000.0,24.766216544701205,1146.776703450941,65.0,0.0,0.0,3256.864432552566
